Time,Trace_1
0.14800000000000002,-54.668122402785166
0.1481,-53.38471828103089
0.1482,-51.773325398512924
0.14830000000000002,-49.67521577482326
0.1484,-46.82595030280502
0.14850000000000002,-42.77071201130839
0.1486,-36.72379959830685
0.1487,-27.44349244290365
0.14880000000000002,-13.720179380234384
0.1489,2.7732945988862654
0.149,14.862962836616214
0.1491,18.416402638375885
0.1492,16.590015412051635
0.14930000000000002,12.524471849238008
0.1494,7.575668372877698
0.1495,2.321345287901509
0.1496,-2.9545742621584403
0.1497,-8.10663099618445
0.14980000000000002,-13.064425542839494
0.1499,-17.79970763082906
0.15,-22.308340829836077
0.1501,-26.601581315044807
0.1502,-30.70366491487067
0.15030000000000002,-34.65318294211528
0.1504,-38.505506226606926
0.1505,-42.33340575595688
0.1506,-46.222614491953976
0.1507,-50.25697291935481
0.15080000000000002,-54.48331571139804
